parent,child
decrease.n.04,depletion.n.01
decrease.n.04,subtraction.n.02
change_of_magnitude.n.01,decrease.n.04
sclerosis.n.01,arteriosclerosis.n.01
inflammation.n.01,encephalitis.n.01
blood_disease.n.01,hemophilia.n.01
blood_dyscrasia.n.01,blood_disease.n.01
dyscrasia.n.01,blood_dyscrasia.n.01
sex-linked_disorder.n.01,hemophilia.n.01
chromosomal_aberration.n.01,sex-linked_disorder.n.01
aberrance.n.01,chromosomal_aberration.n.01
abnormality.n.01,aberrance.n.01
abnormality.n.01,dysplasia.n.01
abnormality.n.01,strabismus.n.01
epidemic_disease.n.01,plague.n.01
epidemic_disease.n.01,plague.n.02
calamity.n.01,plague.n.04
annoyance.n.04,plague.n.05
negative_stimulus.n.01,annoyance.n.04
rickettsial_disease.n.01,typhus.n.01
brain_disorder.n.01,epilepsy.n.01
nervous_disorder.n.01,brain_disorder.n.01
paralyze.v.02,palsy.v.01
immobilize.v.06,paralyze.v.02
restrict.v.01,immobilize.v.06
touch.n.01,stroke.n.04
contact.n.04,touch.n.01
oarsman.n.01,stroke.n.07
boatman.n.01,oarsman.n.01
strike.v.04,stroke.v.02
row.v.01,stroke.v.03
flatter.v.01,stroke.v.04
food_poisoning.n.01,botulism.n.01
expectorate.v.02,cough.v.01
hypertrophy.n.01,elephantiasis.n.01
dysplasia.n.01,hypertrophy.n.01
hypersensitivity_reaction.n.01,allergy.n.01
hypersensitivity.n.01,hypersensitivity_reaction.n.01
sensitivity.n.04,hypersensitivity.n.01
susceptibility.n.01,sensitivity.n.04
demand.n.02,consumption.n.03
economic_process.n.01,demand.n.02
economic_process.n.01,supply.n.02
depletion.n.01,consumption.n.04
eye_disease.n.01,glaucoma.n.01
deform.v.05,jaundice.v.01
dysfunction.n.01,paralysis.n.01
skin_disease.n.01,psoriasis.n.01
psychosis.n.01,schizophrenia.n.01
mental_illness.n.01,psychosis.n.01
conifer.n.01,pine.n.01
conifer.n.01,spruce.n.02
conifer.n.01,fir.n.02
conifer.n.01,cedar.n.01
conifer.n.01,cedar.n.03
conifer.n.01,cypress.n.02
conifer.n.01,hemlock.n.04
conifer.n.01,yew.n.02
gymnospermous_tree.n.01,conifer.n.01
residue.n.01,ash.n.01
poplar.n.02,cottonwood.n.01
poplar.n.02,aspen.n.01
textile_machine.n.01,willow.n.02
callus.n.02,chestnut.n.05
scar.n.01,callus.n.02
cypress.n.01,sequoia.n.01
cypress.n.01,juniper.n.02
bean_tree.n.01,catalpa.n.01
gum_tree.n.01,eucalyptus.n.02
exudate.n.01,gum.n.03
exudate.n.01,latex.n.01
discharge.n.03,exudate.n.01
plant_toxin.n.01,hemlock.n.01
toxin.n.01,plant_toxin.n.01
toxin.n.01,animal_toxin.n.01
poisonous_plant.n.01,hemlock.n.02
oleoresin.n.01,balsam.n.02
ointment.n.01,balsam.n.03
remedy.n.02,ointment.n.01
latex.n.01,rubber.n.01
synthetic.n.01,rubber.n.02
division.n.04,branch.n.01
diverge.v.01,branch.v.02
passenger_ship.n.01,liner.n.04
motorboat.n.01,speedboat.n.01
motorboat.n.01,launch.n.01
merchandise.n.01,cargo.n.01
shears.n.01,clipper.n.03
transport.v.04,barge.v.02
immune.n.01,carrier.n.09
vector.n.03,carrier.n.09
rack.n.01,carrier.n.10
transportation.n.05,ferry.n.02
diffusion.n.01,transport.n.02
diner.n.01,cutter.n.02
launch.v.05,launch.v.03
choice.n.01,pleasure.n.03
decision_making.n.01,choice.n.01
give.v.08,tender.v.01
offer.v.02,tender.v.03
improvement.n.02,repair.n.01
repair.v.01,sole.v.01
fisherman.n.01,trawler.n.01
fisherman.n.01,angler.n.02
fishing_boat.n.01,trawler.n.02
internal-combustion_engine.n.01,diesel.n.02
heat_engine.n.01,internal-combustion_engine.n.01
power_shovel.n.01,dredge.n.01
stabilizer.n.03,outrigger.n.01
shark.n.01,dogfish.n.02
shark.n.01,hammerhead.n.03
saltwater_fish.n.01,herring.n.01
saltwater_fish.n.01,tuna.n.02
saltwater_fish.n.01,swordfish.n.01
saltwater_fish.n.01,cod.n.02
saltwater_fish.n.01,flatfish.n.01
saltwater_fish.n.01,bluefish.n.02
saltwater_fish.n.01,mackerel.n.01
saltwater_fish.n.01,sailfish.n.01
saltwater_fish.n.01,sardine.n.01
saltwater_fish.n.01,blowfish.n.01
saltwater_fish.n.01,whiting.n.01
saltwater_fish.n.01,whiting.n.02
saltwater_fish.n.01,butterfish.n.01
saltwater_fish.n.01,grouper.n.01
saltwater_fish.n.01,porgy.n.01
saltwater_fish.n.01,snapper.n.02
seafood.n.01,saltwater_fish.n.01
seafood.n.01,freshwater_fish.n.01
seafood.n.01,shellfish.n.01
seafood.n.01,squid.n.01
seafood.n.01,octopus.n.01
seafood.n.01,roe.n.01
clupeid_fish.n.01,herring.n.02
clupeid_fish.n.01,shad.n.02
clupeid_fish.n.01,sardine.n.02
freshwater_fish.n.01,catfish.n.01
freshwater_fish.n.01,perch.n.05
freshwater_fish.n.01,sunfish.n.01
freshwater_fish.n.01,carp.n.01
freshwater_fish.n.01,pike.n.02
freshwater_fish.n.01,sucker.n.04
catfish.n.03,bullhead.n.02
perch.n.06,pike-perch.n.01
prickly_pear.n.01,tuna.n.01
cactus.n.01,prickly_pear.n.01
succulent.n.01,cactus.n.01
tuna.n.02,bluefin.n.01
tuna.n.02,bonito.n.01
tuna.n.03,bluefin.n.02
scombroid.n.01,tuna.n.03
scombroid.n.01,swordfish.n.02
scombroid.n.01,billfish.n.02
scombroid.n.01,mackerel.n.02
scombroid.n.01,sailfish.n.02
scombroid.n.01,bonito.n.02
scombroid.n.01,bonito.n.03
eel.n.02,tuna.n.04
sunfish.n.01,crappie.n.01
sunfish.n.03,freshwater_bream.n.02
sunfish.n.03,crappie.n.02
whale.n.02,toothed_whale.n.01
cetacean.n.01,whale.n.02
aquatic_mammal.n.01,cetacean.n.01
gadoid.n.01,cod.n.03
gadoid.n.01,haddock.n.02
gadoid.n.01,whiting.n.06
freshwater_bream.n.02,bluegill.n.01
pike.n.02,pickerel.n.01
pike.n.05,pickerel.n.02
cyprinodont.n.01,guppy.n.01
cyprinodont.n.01,swordtail.n.01
flatfish.n.01,flounder.n.01
flatfish.n.01,halibut.n.01
flatfish.n.01,sole.n.02
flatfish.n.02,flounder.n.02
flatfish.n.02,halibut.n.02
flatfish.n.02,sole.n.04
fight.v.03,flounder.v.02
billfish.n.02,marlin.n.01
decapod_crustacean.n.01,shrimp.n.03
decapod_crustacean.n.01,lobster.n.02
decapod_crustacean.n.01,crab.n.01
decapod_crustacean.n.01,crayfish.n.03
crustacean.n.01,decapod_crustacean.n.01
dolphin.n.02,porpoise.n.01
toothed_whale.n.01,dolphin.n.02
shellfish.n.01,lobster.n.01
shellfish.n.01,crab.n.05
shellfish.n.01,clam.n.03
shellfish.n.01,crayfish.n.02
shellfish.n.01,scallop.n.02
grouch.n.01,crab.n.02
scurry.v.01,crab.v.02
bivalve.n.01,oyster.n.01
bivalve.n.01,clam.n.01
bivalve.n.01,scallop.n.04
strabismus.n.01,walleye.n.01
pike-perch.n.01,walleye.n.02
characin.n.01,piranha.n.02
ganoid.n.01,sturgeon.n.01
coelenterate.n.01,jellyfish.n.02
coelenterate.n.01,anthozoan.n.01
decapod.n.02,squid.n.02
cephalopod.n.01,decapod.n.02
cephalopod.n.01,octopod.n.01
echinoderm.n.01,starfish.n.01
sculpin.n.01,bullhead.n.01
scorpaenoid.n.01,sculpin.n.01
drinker.n.01,sucker.n.03
catostomid.n.01,sucker.n.07
sea_bass.n.02,grouper.n.02
serranid_fish.n.01,sea_bass.n.02
octopod.n.01,octopus.n.02
middle_english.n.01,northern.n.01
sea_bream.n.02,porgy.n.02
sparid.n.01,snapper.n.04
plectognath.n.01,puffer.n.02
cobra.n.01,asp.n.02
elapid.n.01,cobra.n.01
elapid.n.01,copperhead.n.02
pit_viper.n.01,copperhead.n.01
pit_viper.n.01,rattlesnake.n.01
viper.n.01,pit_viper.n.01
viper.n.01,asp.n.01
viper.n.01,adder.n.03
boa.n.02,python.n.01
boa.n.02,anaconda.n.01
constrictor.n.01,boa.n.02
spirit.n.04,python.n.02
roe.n.01,coral.n.03
anthozoan.n.01,coral.n.04
rattlesnake.n.01,diamondback.n.01
rattlesnake.n.01,sidewinder.n.01
animal_toxin.n.01,venom.n.01
wound.n.01,bite.n.01
success.n.01,bite.n.05
eating.n.01,bite.n.08
subtraction.n.02,bite.n.09
grip.v.01,bite.v.01
toroid.n.01,ring.n.02
transformer.n.01,coil.n.03
reactor.n.01,coil.n.06
feel.v.07,crawl.v.02
plant_genus.n.01,paris.n.02
leadership.n.02,rome.n.02
monocot_genus.n.01,phoenix.n.02
film_industry.n.01,hollywood.n.01
industry.n.01,film_industry.n.01
commercial_enterprise.n.01,industry.n.01
spirit.n.02,hollywood.n.02
atmosphere.n.01,spirit.n.02
emotional_state.n.01,state.n.06
emotional_state.n.01,happiness.n.01
south.n.01,alabama.n.01
muskhogean.n.01,alabama.n.02
muskhogean.n.02,alabama.n.04
chiwere.n.01,iowa.n.03
chiwere.n.01,missouri.n.04
reptile_genus.n.01,arizona.n.02
embarrassment.n.01,confusion.n.03
shame.n.01,embarrassment.n.01
combination.n.07,confusion.n.04
methodist.n.01,wesleyan.n.01
neighborhood.n.02,hood.n.03
attachment.n.02,hood.n.04
new_world_warbler.n.01,blackburn.n.01
corgi.n.01,pembroke.n.01
guard.v.02,shepherd.v.01
concentration.n.05,study.n.04
attention.n.05,concentration.n.05
memorizer.n.01,study.n.09
learner.n.01,memorizer.n.01
learn.v.01,study.v.05
root,entity.n.01
root,sapphire.s.01
root,gather.v.01
root,jade.s.01
root,amethyst.s.01
root,gold.s.01
root,cover.v.01
root,change.v.01
root,change.v.02
root,silver.s.01
root,silver.s.02
root,minute.s.02
root,support.v.01
root,appoint.v.02
root,second.s.01
root,second.a.02
root,second.r.01
root,day.n.10
root,gain.v.05
root,move.v.02
root,have.v.01
root,make.v.03
root,succeed.v.01
root,centennial.a.01
root,act.v.01
root,moon.n.01
root,moon.n.05
root,idle.v.02
root,show.v.04
root,father.n.06
root,son.n.02
root,transfer.v.05
root,travel.v.01
root,think.v.03
root,connect.v.01
root,control.v.01
root,treat.v.03
root,hold.v.10
root,join.v.01
root,acre.n.02
root,acre.n.03
root,chain.n.07
root,equal.v.01
root,agree.v.01
root,square.a.01
root,square.s.04
root,square.s.05
root,square.s.06
root,induce.v.02
root,change.v.03
root,lead.v.01
root,lead.v.08
root,bronze.s.01
root,bronze.s.02
root,mercury.n.02
root,mercury.n.03
root,novel.s.02
root,get.v.01
root,compete.v.01
root,act.v.08
root,sound.v.06
root,play.v.11
root,dissemble.v.03
root,sound.v.03
root,act.v.02
root,play.v.18
root,use.v.01
root,play.v.22
root,play.v.26
root,spread.v.01
root,paperback.s.01
root,express.v.02
root,note.v.03
root,understand.v.01
root,circular.s.02
root,complain.v.01
root,hire.v.01
root,confirm.v.01
root,designate.v.01
root,determine.v.03
root,look.v.01
root,be.v.01
root,precipitate.v.03
root,manual.a.01
root,manual.a.02
root,manual.s.03
root,notice.v.02
root,analyze.v.01
root,examine.v.02
root,remember.v.01
root,remember.v.03
root,general.a.01
root,general.s.02
root,general.s.03
root,general.a.04
root,general.s.05
root,private.a.01
root,private.s.02
root,major.n.02
root,study.v.02
root,major.a.01
root,major.a.02
root,major.a.03
root,major.a.04
root,major.a.05
root,major.a.06
root,major.a.07
root,major.s.08
root,seaman.n.02
root,chief.s.01
root,affect.v.05
root,beat.v.02
root,live.v.02
root,have.v.02
root,take.v.08
root,touch.v.01
root,leave.v.01
root,wolf.n.02
root,wolf.n.03
root,consume.v.02
root,fox.n.04
root,fox.n.05
root,buffalo.n.02
root,lamb.n.02
root,work.v.01
root,lynx.n.01
root,man.n.09
root,work.v.02
root,like.v.02
root,velvet.s.01
root,velvet.s.02
root,channel_island.n.01
root,calico.a.01
root,oxford.n.01
root,oxford.n.02
root,plastic.s.02
root,damask.s.01
root,homespun.s.01
root,homespun.s.03
root,rough.a.01
root,rough.s.02
root,rough.a.08
root,rough.a.09
root,rough.s.12
root,sheer.r.01
root,sheer.r.02
root,soft.a.01
root,soft.a.02
root,soft.a.03
root,soft.a.06
root,soft.a.08
root,soft.a.09
root,soft.s.10
root,soft.s.11
root,soft.s.15
root,soft.s.16
root,soft.s.19
root,guide.v.05
root,blue.s.01
root,blue.s.02
root,blue.s.05
root,blue.s.07
root,blue.s.08
root,red.n.02
root,red.s.01
root,green.n.03
root,green.n.05
root,green.s.01
root,green.a.02
root,green.a.03
root,green.s.04
root,yellow.s.01
root,yellow.s.03
root,yellow.s.05
root,orange.n.05
root,orange.s.01
root,black.n.03
root,black.n.04
root,black.a.01
root,black.a.02
root,black.s.03
root,black.s.04
root,black.s.05
root,black.s.06
root,black.s.07
root,black.s.08
root,black.s.09
root,black.s.10
root,black.s.12
root,black.s.13
root,black.s.14
root,purple.s.01
root,white.n.03
root,white.n.04
root,white.n.05
root,white.n.06
root,white.n.07
root,white.n.08
root,white.n.09
root,white.a.01
root,white.a.02
root,white.s.03
root,white.s.04
root,white.s.05
root,white.s.06
root,white.s.07
root,white.s.09
root,white.s.10
root,white.s.12
root,cause_to_be_perceived.v.01
root,pink.s.01
root,brown.n.02
root,brown.n.03
root,brown.s.01
root,brown.s.02
root,gray.n.07
root,gray.n.08
root,gray.n.09
root,indigo.s.01
root,leave.v.02
root,maroon.s.01
root,chartreuse.s.01
root,tan.s.01
root,lavender.s.01
root,beige.s.01
root,magenta.n.02
root,magenta.s.01
root,olive.s.01
root,rose.s.01
root,mauve.s.01
root,azure.s.01
root,get_rid_of.v.01
root,crimson.s.02
root,crimson.s.03
root,amber.s.01
root,blond.a.01
root,salmon.n.02
root,auburn.s.01
root,get_the_better_of.v.01
root,ocher.s.01
root,tangerine.s.01
root,remove.v.01
root,pan.n.02
root,touch.v.05
root,decide.v.01
root,absorb.v.04
root,move.v.03
root,range.v.03
root,constitute.v.01
root,cathedral.a.01
root,tabernacle.n.01
root,accommodate.v.04
root,home.a.01
root,home.a.02
root,home.s.03
root,home.r.01
root,home.r.02
root,home.r.03
root,hall.n.06
root,hall.n.07
root,hall.n.08
root,hall.n.09
root,hall.n.10
root,pyramid.n.03
root,be.v.03
root,meet.v.01
root,cross.s.01
root,retreat.v.04
root,adjective.a.02
root,submit.v.03
root,subject.s.02
root,subject.s.03
root,insist.v.01
root,consonant.s.01
root,pronounce.v.01
root,kill.v.01
root,exercise.v.04
root,antecedent.a.01
root,verbal.s.01
root,verbal.a.02
root,verbal.a.03
root,verbal.a.04
root,verbal.s.05
root,verbal.s.06
root,account.v.02
root,compound.a.01
root,compound.s.02
root,hearing.a.01
root,exhaust.v.05
root,piano.a.01
root,piano.r.01
root,radio.a.01
root,davenport.n.01
root,remove.v.02
root,sit.v.01
root,reflect.v.03
root,ottoman.a.01
root,contend.v.06
root,counter.r.01
root,take.v.21
root,forget.v.01
root,become.v.03
root,search.v.01
root,back.v.04
root,back.a.01
root,back.s.02
root,back.s.03
root,back.r.01
root,back.r.02
root,back.r.03
root,back.r.04
root,back.r.05
root,back.r.06
root,converge.v.01
root,bone.s.01
root,arm.v.01
root,remember.v.02
root,avocado.s.01
root,berry.n.03
root,nut.n.02
root,fire.v.02
root,let_go_of.v.01
root,enter.v.01
root,stick_out.v.01
root,persist.v.03
root,rock.n.03
root,stone.n.07
root,stone.n.08
root,stone.n.09
root,stone.n.10
root,stone.n.11
root,stone.n.12
root,stone.s.01
root,open.v.01
root,acid.s.03
root,sensitize.v.02
root,fire.v.05
root,take.v.04
root,perceive.v.01
root,kill.v.09
root,kill.v.10
root,unmake.v.01
root,emit.v.02
root,utter.v.02
root,representative.s.01
root,representative.a.02
root,representative.s.03
root,scribe.n.01
root,move.v.15
root,duplex.s.01
root,duplex.s.02
root,pueblo.n.02
root,spend.v.01
root,tree.n.03
root,flat.s.01
root,flat.s.02
root,flat.s.04
root,flat.a.05
root,flat.a.06
root,flat.s.10
root,flat.s.11
root,flat.s.12
root,flat.s.14
root,flat.s.15
root,flat.r.01
root,lodge.n.01
root,colonial.a.01
root,colonial.a.02
root,colonial.s.03
root,villa.n.01
root,learn.v.04
root,champagne.n.02
root,manhattan.n.01
root,port.v.02
root,arrive.v.01
root,port.s.01
root,cordial.s.02
root,cordial.s.03
root,bad.a.01
root,bad.s.02
root,bad.s.03
root,bad.s.04
root,bad.s.06
root,bad.s.07
root,bad.s.08
root,bad.s.09
root,bad.s.10
root,bad.s.11
root,bad.s.12
root,bad.s.13
root,bad.s.14
root,france.n.01
root,france.n.02
root,russia.n.03
root,russia.n.04
root,england.n.01
root,germany.n.01
root,canada.n.01
root,italy.n.01
root,spain.n.01
root,mexico.n.01
root,china.n.01
root,japan.n.01
root,japan.n.02
root,sweden.n.01
root,brazil.n.01
root,switzerland.n.01
root,ireland.n.01
root,ireland.n.02
root,australia.n.01
root,australia.n.02
root,norway.n.01
root,india.n.01
root,argentina.n.01
root,denmark.n.01
root,greece.n.01
root,america.n.02
root,poland.n.01
root,israel.n.01
root,israel.n.02
root,africa.n.01
root,austria.n.01
root,scotland.n.01
root,belgium.n.01
root,cuba.n.01
root,cuba.n.02
root,portugal.n.01
root,egypt.n.01
root,finland.n.01
root,turkey.n.02
root,venezuela.n.01
root,iran.n.01
root,iraq.n.01
root,bolivia.n.01
root,peru.n.01
root,iceland.n.01
root,iceland.n.02
root,yugoslavia.n.02
root,chile.n.01
root,hungary.n.01
root,colombia.n.01
root,czechoslovakia.n.01
root,greenland.n.01
root,indonesia.n.01
root,luxembourg.n.02
root,thailand.n.01
root,asia.n.01
root,laos.n.01
root,netherlands.n.01
root,philippines.n.01
root,philippines.n.02
root,uruguay.n.01
root,europe.n.01
root,pakistan.n.01
root,panama.n.01
root,paraguay.n.01
root,albania.n.01
root,algeria.n.01
root,bulgaria.n.01
root,guatemala.n.01
root,korea.n.01
root,liberia.n.01
root,nigeria.n.01
root,cambodia.n.01
root,ghana.n.01
root,jordan.n.01
root,jordan.n.02
root,lithuania.n.01
root,malaysia.n.01
root,tahiti.n.01
root,air.v.02
root,crete.n.01
root,ethiopia.n.01
root,grass.n.02
root,hawaii.n.01
root,hawaii.n.02
root,lebanon.n.01
root,monaco.n.01
root,okinawa.n.01
root,okinawa.n.02
root,serbia.n.01
root,sudan.n.01
root,sudan.n.02
root,syria.n.01
root,taiwan.n.01
root,taiwan.n.02
root,tibet.n.01
root,assail.v.01
root,destroy.v.02
root,assault.n.03
root,killing.s.01
root,cheating.s.02
root,stabbing.s.01
root,get_down.v.07
root,charge.v.02
root,sin.n.04
root,level.s.02
root,level.s.03
root,level.s.04
root,wood.n.03
root,wood.n.04
root,wood.n.05
root,wood.n.06
root,plumb.s.01
root,plumb.r.02
root,plumb.r.03
root,travel.v.03
root,pope.n.02
root,cardinal.s.01
root,cardinal.a.02
root,reverend.s.01
root,monk.n.02
root,elder.s.01
root,missionary.a.01
root,sexton.n.01
root,catholic.a.01
root,catholic.s.02
root,season.v.01
root,salt.s.01
root,vanilla.a.01
root,vanilla.s.02
root,sage.s.01
root,sage.s.02
root,ginger.s.01
root,mint.s.01
root,basil.n.02
root,discontinue.v.01
root,milk.n.03
root,artificial.a.01
root,artificial.s.02
root,artificial.s.03
root,charcoal.s.01
root,bacon.n.02
root,bacon.n.03
root,feel.v.01
root,sun.n.01
root,lie.v.02
root,liquid.a.01
root,liquid.s.02
root,liquid.s.03
root,liquid.s.05
root,regular.a.01
root,regular.s.02
root,regular.s.03
root,regular.s.04
root,regular.s.05
root,regular.s.07
root,regular.a.08
root,regular.a.09
root,regular.s.12
root,regular.s.13
root,farmer.n.02
root,farmer.n.03
root,executive.a.01
root,mechanic.s.01
root,barber.n.01
root,cook.n.02
root,mason.n.01
root,mason.n.02
root,mason.n.03
root,job.n.09
root,job.n.12
root,king.n.05
root,king.n.06
root,king.n.07
root,dean.n.02
root,know.v.02
root,military.a.01
root,military.a.02
root,military.a.03
root,produce.v.02
root,singer.n.02
root,singer.n.03
root,attract.v.02
root,hill.n.03
root,hill.n.04
root,plain.a.02
root,plain.a.03
root,plain.s.04
root,plain.s.05
root,plain.s.06
root,crater.n.02
root,sand.n.02
root,continent.n.02
root,continent.a.01
root,dirt.s.01
root,bay.s.01
root,bluff.s.01
root,bluff.s.02
root,collide.v.02
root,boulder.n.02
root,butte.n.02
root,fossil.a.01
root,land.n.10
root,give.v.01
root,mesa.n.02
root,reach.v.01
root,mineral.a.01
root,mineral.s.02
root,hide.v.01
root,clay.n.03
root,clay.n.04
root,rise.v.12
root,bring_in.v.01
root,watch.v.01
root,polo.n.01
root,cross-country.r.01
root,cross-country.r.02
root,running.a.01
root,running.s.02
root,running.a.03
root,running.a.04
root,running.s.06
root,snow.n.03
root,storm.v.03
root,blow.v.02
root,thunder.v.03
root,cold.a.01
root,cold.a.02
root,cold.s.03
root,cold.s.04
root,cold.s.05
root,cold.s.06
root,cold.s.07
root,cold.s.08
root,cold.s.09
root,cold.s.10
root,cold.s.11
root,cold.s.12
root,cold.s.13
root,hot.a.01
root,hot.s.02
root,hot.a.03
root,hot.s.04
root,hot.s.05
root,hot.s.06
root,hot.s.08
root,hot.s.09
root,hot.s.10
root,hot.s.11
root,hot.s.12
root,hot.s.13
root,hot.s.14
root,hot.s.15
root,hot.s.16
root,hot.s.17
root,hot.s.18
root,hot.s.19
root,hot.s.20
root,hot.s.21
root,clear.v.07
root,end.v.01
root,free.v.06
root,rid.v.01
root,take_out.v.01
root,clear.a.01
root,clear.s.02
root,clear.s.03
root,clear.a.04
root,clear.s.05
root,clear.s.06
root,clear.s.08
root,clear.s.09
root,clear.a.11
root,clear.s.13
root,clear.s.14
root,clear.s.15
root,clear.s.17
root,clear.r.01
root,warm.a.01
root,warm.a.02
root,warm.a.03
root,warm.s.08
root,warm.s.09
root,warm.s.10
root,frost.n.04
root,dry.a.01
root,dry.s.02
root,dry.a.03
root,dry.a.04
root,dry.a.05
root,dry.a.06
root,dry.a.07
root,dry.s.08
root,dry.s.09
root,dry.s.10
root,dry.s.11
root,dry.s.12
root,dry.s.13
root,dry.s.14
root,dry.s.15
root,dry.s.16
root,comfort.v.01
root,calm.s.01
root,calm.a.02
root,fair.a.01
root,fair.s.02
root,fair.a.04
root,fair.s.06
root,fair.s.09
root,fair.s.10
root,meet.v.10
root,front.a.01
root,high.a.01
root,high.a.02
root,high.a.04
root,high.s.05
root,high.s.07
root,high.r.01
root,high.r.02
root,high.r.03
root,high.r.04
root,humid.s.01
